Fechas,Angostura,Arenal,Balsa Inferior,Boca de Pozo,Cachí,Cariblanco,Chucás,Cote,Cubujuquí,Dengo,Doña Julia,Echandi,Garita,Intercambio Norte,Intercambio Sur,Las Pailas II,Los Negros,Los Negros II,Los Santos,MOVASA,Matamoros,Miravalles I,Miravalles II,Miravalles III,Miravalles V,Parque Solar Miravalles,Peñas Blancas,Pirrís,Pocosol,Reventazón,Río Macho,Sandillal,Tejona,Torito,Toro I,Toro II,Toro III,Valle Central,Ventanas,Ventanas-Garita
2022-04-08 19:00:00.0,82.788,158.28825,11.056704,4.732,58.05419,0.0,25.643241,0.0,21.9014,177.80375,14.33623,2.293,17.5545,-4.457317,-0.400248,51.63,3.940715,14.192574,3.4315,3.027452,2.414049,51.456,48.9925,27.3005,0.0,0.0,0.0,41.51844,23.1108,115.343,39.96858,30.2575,9.796,28.488867,6.99,20.024,15.065,2.4074,0.0314,35.15638
2022-04-08 20:00:00.0,115.984,158.3025,3.701244,4.728,66.60993,38.97663,8.038592,0.0,14.2577,177.843,16.3382,2.307,17.5525,-2.692937,-0.974601,51.638,0.526844,6.005362,6.438,3.887612,1.847853,51.712,49.016,27.2675,0.0,0.0,0.0,38.97453,0.9226,95.9865,45.25744,30.2345,10.6555,42.756008,6.991,20.009,15.652,5.1683,0.031,35.28212
2022-04-08 21:00:00.0,105.048,158.3525,0.0,4.728,51.45144,37.80475,0.0,0.0,14.0002,178.07875,17.291359,2.3045,16.9375,-6.141809,-1.216933,51.59375,0.0,4.005477,7.8789,8.143963,1.754782,51.456,49.0,27.2155,0.0,0.0,0.0,21.88418,0.0,56.937,41.1309,30.2325,10.7005,37.439697,6.989,20.0445,16.294,4.3908,0.0308,35.328
2022-04-08 22:00:00.0,70.528,158.4745,0.0,4.724,30.6375,28.1575,0.0,0.0,14.0006,178.02475,17.355332,2.299,15.5675,31.721535,-31.507163,51.6705,0.0,0.620136,8.6696,6.597218,1.733161,51.456,48.9515,27.24813,0.0,0.0,0.0,27.23429,0.0,53.729,30.06479,30.177,10.564,25.047137,6.99,20.289,16.074,11.4397,0.0308,35.10475
2022-04-08 23:00:00.0,40.6,153.9995,0.0,4.724,25.12125,23.94,0.0,0.0,21.3029,171.8745,17.370809,2.2885,15.5685,34.514028,-35.771492,51.67375,0.0,0.0,9.3775,9.631197,0.673561,51.456,48.8485,27.13037,0.0,0.0,0.0,13.16859,0.0,53.657,15.69193,30.1605,10.725,14.01346,6.991,5.657,4.79,13.0967,0.0313,36.40625
2022-04-09 00:00:00.0,40.444,140.99,0.0,4.728,25.19875,0.0,0.0,0.0,22.0001,157.8185,13.732211,2.298,15.5995,69.836164,-69.830407,51.518,0.0,0.0,9.0798,12.932002,0.286527,51.2,48.7565,27.098,0.0,0.0,0.0,5.74616,0.0,53.719,15.47106,30.142,10.191,13.936127,5.196,0.0,0.0,9.1461,0.0299,35.38825
2022-04-09 01:00:00.0,41.228,142.518,0.0,4.732,4.4345,0.0,0.0,0.0,17.8526,160.59125,17.332065,2.299,15.763,72.051708,-70.889129,51.504,0.0,0.0,9.3794,11.29489,0.306512,51.2,48.585,27.06338,0.0,0.0,0.0,0.0,1.0764,53.839,15.3286,30.2765,9.753,13.80913,0.0,0.0,0.0,10.2032,0.0295,27.3945
2022-04-09 02:00:00.0,47.756,141.0865,0.0,4.732,0.0,0.0,0.0,0.0,21.9914,158.747,17.359398,2.3055,15.927,72.253399,-71.184711,51.61175,0.0,0.0,6.7159,7.549325,0.451624,51.2,48.6925,27.157,0.0,0.0,0.0,0.0,6.9569,53.781,15.27559,29.914,9.414,16.950048,0.0,0.0,0.0,8.5405,0.0281,0.0
2022-04-09 03:00:00.0,39.88,151.301,0.0,4.732,0.0,0.0,0.0,0.0,22.0026,169.86525,17.376895,2.3025,17.8015,73.701105,-71.282595,51.69825,0.0,0.0,4.9279,9.28863,1.457137,51.456,48.716,27.17987,0.0,0.0,0.0,0.0,8.3626,53.947,15.11706,24.3995,8.937,13.13763,0.0,0.0,0.0,3.0664,0.0276,0.0
2022-04-09 04:00:00.0,39.84,148.344,0.0,4.732,0.0,1.574,0.0,0.0,21.999,166.8045,17.369301,2.301,17.844,75.126055,-72.186617,51.6465,0.0,0.0,4.3795,7.902419,2.068485,51.2,48.7145,27.24063,0.0,0.0,0.0,0.0,10.8085,53.954,15.09382,24.387,8.7435,13.347231,4.746,0.0,0.0,2.5912,0.0277,0.0
2022-04-09 05:00:00.0,40.288,137.798,0.0,4.728,0.0,27.096,0.0,0.0,22.0006,153.02125,17.358893,2.3,22.9845,68.340045,-70.342806,51.714,0.0,1.57528,3.6252,3.081482,2.363061,50.944,48.464,27.1645,0.0,0.0,0.0,0.0,11.736,53.695,13.40562,28.3265,8.5255,13.933693,7.135,9.7525,7.998,2.9647,0.0296,0.0
2022-04-09 06:00:00.0,39.684,136.334,0.0,4.728,16.33381,27.095,0.0,0.0,22.001,155.58475,17.347236,2.3065,24.9725,74.702706,-71.718149,51.63575,0.0,3.999123,1.6111,4.056854,2.961719,51.2,48.436,27.20837,0.0,0.047,0.0,0.0,11.7454,61.068,24.10331,30.382,8.318,13.617926,7.136,26.14,19.865,1.7195,0.0264,0.0
2022-04-09 07:00:00.0,40.1,144.606,0.0,4.728,55.61682,27.568,0.0,0.0,22.0045,162.5,17.39008,2.3085,19.66,51.31887,-50.36031,51.61125,0.0,4.017817,1.8022,6.405729,3.020936,50.944,48.409,27.201,0.0,0.0625,0.0,36.7965,11.7345,56.461,42.66682,30.5005,7.136,13.836905,8.716,30.125,23.065,3.3492,0.0271,0.0
2022-04-09 08:00:00.0,40.18,146.3185,0.0,4.728,60.34037,36.207,0.0,0.0,22.2848,165.62425,17.477817,2.294,19.615,45.308503,-44.419784,51.63625,0.0,1.054969,1.2012,8.970685,3.481663,51.2,48.412,27.16013,0.0,0.244,13.17,54.9635,11.7225,53.956,50.70719,30.4565,8.0835,13.855233,12.6195,34.262,27.922,9.9381,0.0297,0.0
2022-04-09 09:00:00.0,37.244,140.526,0.0,4.724,55.09863,49.82925,0.0,0.0,22.3034,159.96975,17.476299,2.3515,19.6095,40.92899,-42.17075,51.58175,2.985802,0.939885,4.8176,12.92263,3.198049,49.92,48.829,27.20737,0.0,0.23,18.308,30.57762,11.7128,53.952,36.46268,26.8325,8.663,13.355155,25.77237,65.4445,46.269,10.4232,0.03,19.57913
2022-04-09 10:00:00.0,0.0,121.755,12.763158,4.728,52.83962,80.26525,18.227732,0.0,22.3002,133.1965,17.452262,2.511,19.6145,42.706594,-42.379949,51.565,3.915836,11.83628,7.8065,14.453933,1.844797,44.8,49.378,27.153,0.0,0.276,18.311,9.75959,11.7235,54.006,29.89766,24.491,8.0915,0.013581,26.06638,65.54375,46.332,12.1278,0.0302,34.54537
2022-04-09 11:00:00.0,0.0,124.798,24.659967,4.728,41.11263,80.48146,50.249008,0.0,22.3019,140.14261,17.465392,2.5415,19.616,42.832316,-42.300299,51.52925,3.908953,11.835717,9.2729,14.650582,3.586347,44.288,49.803,27.15263,0.0,0.374,29.246,9.7055,11.7221,53.887,29.83113,24.463,7.745,0.0,26.1375,65.51825,46.37,13.5618,0.0295,44.59313
2022-04-09 12:00:00.0,0.0,129.9215,15.230539,4.732,24.865,79.4362,50.370293,0.0,22.3031,145.40413,17.413884,2.6175,19.6125,37.543183,-39.895709,51.52975,3.913988,8.910518,9.8773,14.874423,3.923469,44.032,50.132,27.10137,0.0,0.3025,35.49425,9.6455,11.7035,54.05,29.95972,24.5125,8.1165,0.0,26.11412,65.60675,46.285,9.8627,1.2648,49.40387
2022-04-09 13:00:00.0,0.0,136.6925,0.0,4.732,24.8585,80.48976,17.140047,0.0,22.3005,156.55969,17.404878,2.584,19.6385,48.86171,-48.493689,51.4745,3.910054,4.003602,10.2076,14.90457,3.8237,44.288,50.319,27.10463,0.0,0.231,35.7755,28.061,11.7026,54.02,35.62509,24.4505,8.205,0.0,26.02063,65.5825,46.209,9.2548,3.9137,49.31438
2022-04-09 14:00:00.0,0.0,129.9755,0.0,4.732,24.87025,58.49339,0.0,0.0,22.2992,144.61379,17.403871,2.6195,19.6155,45.419479,-47.682374,51.46775,3.915826,4.535551,10.0123,14.898378,3.783147,44.288,50.487,27.07425,0.0,0.1235,35.806,21.7025,6.4003,54.114,47.08484,24.502,8.2275,0.0,26.01787,65.68,46.148,9.9607,3.9245,49.39037
2022-04-09 15:00:00.0,0.0,112.831,0.0,4.732,23.7535,54.36389,0.0,0.0,22.2821,125.58555,17.414931,2.618,19.6165,46.940683,-45.961999,51.483,3.920526,8.555478,9.2253,14.763305,3.630724,44.288,50.541,27.071,0.0,0.0695,35.8135,14.2665,0.0,54.139,46.14703,24.4705,7.8955,0.0,25.99113,65.648,46.018,12.6808,0.3632,49.3485
2022-04-09 16:00:00.0,37.04,92.775,0.0,4.732,0.00275,55.16198,0.0,0.0,21.999,102.50187,17.421414,2.5855,20.766,45.803076,-45.212311,51.41825,3.90974,8.52266,11.7943,14.59493,3.769862,44.032,50.568,27.02762,0.0,0.0415,35.74675,0.0,0.0,53.693,48.37537,16.664,7.54,10.310711,22.05725,65.45475,45.919,13.2483,4.0247,49.721
2022-04-09 17:00:00.0,47.8,80.5195,4.323546,4.728,0.0,38.78544,0.0,0.0,22.003,90.4715,17.418449,2.5795,29.1975,30.638206,-31.799211,51.42675,3.92506,12.157481,11.6791,14.531535,3.250181,44.032,50.487,27.08963,0.0,0.0085,35.75825,0.0,3.5206,53.641,51.21597,16.08,7.3235,16.078776,15.9285,65.46575,45.855,14.4459,2.3973,49.77
2022-04-09 18:00:00.0,48.944,89.643,12.030886,4.732,0.0,35.22886,41.141243,0.0,22.0063,101.477,17.419623,2.448,29.423,-0.596982,-2.295409,51.53575,3.935767,14.188207,11.6738,14.311906,2.972874,44.288,50.663,27.12987,0.0,0.0,35.7785,0.0,11.7263,53.793,93.93175,16.1365,5.9725,16.732119,15.92612,65.4845,45.814,14.4692,0.5404,49.87375
2022-04-09 19:00:00.0,45.272,81.1885,12.073991,4.728,0.0,75.9647,50.952569,0.0,22.0011,89.4815,17.42402,2.313,29.4295,-8.283291,1.012681,51.642,3.941509,14.205926,11.837,14.432923,2.993114,44.288,50.592,27.15175,0.0,0.0,35.80707,0.0,11.7361,53.94,76.51675,16.185,6.1565,15.013998,15.14275,59.0595,42.472,14.8365,4.1695,49.999
2022-04-09 20:00:00.0,56.328,90.7205,12.014215,4.72,0.0,59.28641,42.250482,0.0,21.9992,101.90484,17.43536,2.2945,27.514,-1.576808,-2.378795,51.6425,0.416809,5.562257,11.8189,13.769109,2.624606,44.032,50.78,27.23225,0.0,0.0,35.78279,0.0,11.7322,54.921,101.72544,16.143,6.0365,19.695805,14.08413,43.72675,32.399,14.7223,4.155,49.895
2022-04-09 21:00:00.0,52.232,85.8345,1.757536,4.724,0.0,54.144,0.0,0.0,21.9985,97.74907,17.457891,2.307,15.9295,-4.196337,0.280376,51.64375,0.0,3.057399,11.1404,13.338945,2.479453,39.168,50.773,27.20525,0.0,0.0,35.77455,0.0,11.7265,59.634,80.29475,16.1305,6.205,18.17935,13.88737,40.12075,30.178,14.8565,4.1982,49.84525
2022-04-09 22:00:00.0,44.584,99.8975,0.0,4.724,0.0,32.15654,0.0,0.0,22.0015,111.96029,17.470773,2.515,15.9245,67.5377,-68.059089,51.59925,0.0,0.0,11.6449,13.287516,2.409922,0.0,49.943,27.20925,0.0,0.0,35.85621,0.0,11.7242,57.25,61.61319,16.094,6.7035,14.925313,9.972,35.836,26.78,15.1591,3.3187,49.85625
2022-04-09 23:00:00.0,39.856,90.8815,0.0,4.724,0.0,27.06887,0.0,0.0,22.0022,100.73069,17.401713,2.4945,15.926,70.611762,-71.881874,51.54075,0.0,0.0,11.3286,13.342935,2.410658,0.0,50.206,27.20175,0.0,0.0,35.93726,0.0,11.7244,53.987,42.78269,16.125,6.7255,14.133135,9.971,29.5115,22.007,15.2139,0.1315,34.86575
2022-04-10 00:00:00.0,43.872,102.016,5.817491,4.728,0.0,6.485,0.0,0.0,21.9985,116.00386,17.402219,2.494,15.638,0.782406,-86.835638,51.565,0.0,0.0,10.8033,13.266953,1.476226,0.0,50.141,27.167,0.0,0.0,35.81527,0.0,7.9796,64.389,39.97012,16.092,6.2495,14.79131,11.804,31.383,23.178,14.584,0.0288,34.74
2022-04-10 01:00:00.0,39.848,97.0545,8.020408,4.728,0.0,0.0,0.0,0.0,21.9982,109.04359,17.399324,2.504,15.7285,-3.09127,-92.522952,51.596,0.0,0.0,10.7054,13.084065,0.832623,0.0,50.19,27.18225,0.0,0.0,35.73544,0.0,17.6614,66.624,32.60325,16.168,5.8655,13.39501,12.253,27.7705,20.497,14.978,0.0289,34.751
2022-04-10 02:00:00.0,43.624,104.31503,2.834131,4.728,0.0,0.0,0.0,0.0,21.997,117.49172,17.395191,2.4975,15.889,-11.117924,-99.108076,51.58425,0.0,0.0,9.8962,11.591672,1.177753,0.0,50.249,27.2585,0.0,0.0,35.67858,0.0,15.6061,75.46836,41.76831,16.1275,6.035,14.90668,7.972,20.0605,15.237,14.1045,0.0286,18.0435
2022-04-10 03:00:00.0,50.032,105.35248,0.0,4.732,0.0,0.0,0.0,0.0,21.9965,118.46744,17.38417,2.5115,15.6155,-16.7252,-96.616729,51.65,0.0,0.0,10.1364,11.469863,1.821299,0.0,50.239,27.1805,0.0,0.0,35.04746,0.0,15.6027,66.60687,52.50332,16.1675,6.4955,17.731681,7.977,20.0635,15.448,14.3645,0.0287,0.0
2022-04-10 04:00:00.0,20.304,99.7002,0.0,4.728,0.0,20.32006,0.0,0.0,21.9971,111.94916,17.375793,2.4885,15.806,-25.302763,-86.508606,51.6345,0.0,0.0,10.0939,11.738905,2.42716,0.0,50.213,27.17875,0.0,0.0,32.46973,0.0,13.777,57.20174,60.44862,16.1315,6.386,7.74598,7.975,20.046,15.311,14.5866,0.0288,0.0
2022-04-10 05:00:00.0,0.0,78.52877,0.0,4.728,0.0,30.67265,0.0,0.0,21.9994,87.15909,17.355142,2.512,17.9485,33.416179,-84.590461,51.628,0.0,1.769152,9.8648,11.693426,2.475062,0.0,50.183,27.1595,0.0,0.0,26.41052,0.0,12.065,54.0151,45.09163,16.1205,6.9465,0.0,7.972,21.0715,16.019,11.5776,0.031,0.0
2022-04-10 06:00:00.0,0.0,44.22372,0.0,4.728,0.0,29.90916,0.0,0.0,21.9971,49.34138,17.359876,2.506,15.9485,78.040308,-74.706129,51.6705,0.0,4.014177,10.1037,11.893717,2.60057,0.0,50.196,27.1895,0.0,0.0,24.27164,0.0,18.0225,60.72251,67.94681,16.1275,7.341,0.0,7.972,20.0475,15.018,13.4194,1.5069,14.05
2022-04-10 07:00:00.0,0.0,72.54407,1.727238,4.728,0.0,35.81756,0.0,0.0,21.9888,82.58842,17.392167,2.499,15.772,82.372495,-79.468953,51.592,0.0,4.012961,9.893,12.323027,2.651661,0.0,50.242,27.15125,0.0,0.0,24.27304,0.0,18.435,71.03294,75.18681,16.1535,7.32,0.0,7.974,22.4555,16.787,12.8151,2.652,40.0085
2022-04-10 08:00:00.0,0.0,116.10267,2.639789,4.724,0.0,37.0511,0.0,0.0,21.9985,137.87566,17.41,2.5,20.4775,85.250153,-80.519557,51.528,1.964402,1.681655,9.2772,12.6161,2.612111,0.0,50.106,27.12875,0.0,0.0,24.25883,0.0,18.4195,73.89174,67.58144,16.1835,9.184,0.0,7.978,28.711,21.093,12.8634,0.9079,40.04875
2022-04-10 09:00:00.0,0.0,140.27578,1.848985,4.728,0.0,37.07262,0.0,0.0,21.9993,151.38109,17.407024,2.4915,23.506,82.842824,-79.806376,51.5195,3.918795,2.773743,9.3773,12.994781,2.570915,0.0,50.124,27.08875,0.0,0.0,24.27086,0.0,16.9216,69.75824,71.40431,16.2415,9.475,0.0,8.011,31.54,22.964,12.834,0.0308,39.833
2022-04-10 10:00:00.0,0.0,128.25603,23.601099,4.728,0.0,37.07016,18.252987,0.0,14.4773,143.91344,17.371396,2.574,23.5045,83.381933,-80.406397,51.539,3.91582,12.232946,8.5705,13.589505,2.430891,0.0,50.202,27.16475,0.0,0.0,16.1875,0.0,14.6351,62.63201,71.39438,21.3915,9.5525,0.0,9.249,27.195,19.846,10.6407,0.0319,39.92825
2022-04-10 11:00:00.0,35.232,121.95372,23.632184,4.732,0.0,35.47762,50.634247,0.0,13.9994,134.76496,14.618311,2.688,23.501,74.980601,-70.267083,51.4415,3.936965,12.227282,8.2855,14.07034,2.303344,0.0,50.033,27.03375,0.0,0.2565,14.54886,0.0,14.6293,62.97537,71.36256,26.526,9.5325,7.399791,9.263,25.716,18.824,9.0162,1.5176,50.37925
2022-04-10 12:00:00.0,47.488,127.11953,13.26295,4.732,0.0,35.09194,50.665453,0.0,16.6825,144.08769,17.205367,2.709,23.496,87.25256,-84.532026,51.3635,3.933375,9.362894,9.4222,14.595629,2.205026,0.0,49.9305,27.0035,0.0,0.3655,14.54989,0.0,13.8676,66.84197,69.68275,26.5635,9.3235,17.075951,9.265,28.715,21.006,10.7316,3.8711,50.10125
2022-04-10 13:00:00.0,58.764,125.31041,0.0,4.736,0.0,30.15413,16.324923,0.0,19.9944,144.17041,17.186863,2.698,23.5025,81.780133,-81.36647,51.16,3.910308,4.996487,9.9965,14.720234,2.117968,0.0,49.8728,26.9585,0.0,0.3235,12.08438,0.0,13.6798,97.64373,81.3425,26.547,8.61,19.560575,9.262,27.654,20.148,8.2782,3.9222,50.0815
2022-04-10 14:00:00.0,59.66,112.367,0.0,4.736,0.0,27.08868,0.0,0.0,21.563,123.60144,17.186339,2.705,23.5155,77.52884,-76.334732,51.0955,3.916754,5.010563,9.8008,14.699034,2.110041,0.0,49.85778,26.94,0.0,0.266,12.02037,0.00013,13.6779,97.9927,88.41037,26.5525,8.6745,22.068814,9.262,26.878,19.619,7.279,2.8731,49.46125
2022-04-10 15:00:00.0,64.204,110.04775,0.0,4.732,0.0,24.47794,0.0,0.0,22.2946,123.56681,17.177422,2.7005,23.505,72.113386,-69.942715,51.2035,3.910618,4.995608,9.0119,14.707048,2.108239,0.0,49.98494,26.99875,0.0,0.1465,12.00597,0.0,13.668,93.57145,71.80913,26.518,8.7365,22.774175,9.261,26.7935,19.592,6.0151,0.4021,37.92425
2022-04-10 16:00:00.0,80.004,113.59228,0.0,4.736,0.0,0.0,0.0,0.0,22.2466,128.02257,17.168541,2.7135,23.5055,20.060151,-28.184205,51.3815,3.914698,5.000891,8.2088,14.812248,2.088227,0.0,49.97345,26.9745,0.0,0.0785,12.02266,0.0,13.6558,93.6904,56.18794,26.351,8.635,27.823787,9.258,26.883,19.682,7.3554,0.4341,34.81
2022-04-10 17:00:00.0,89.076,128.98644,2.053131,4.732,0.0,0.0,0.0,0.0,18.4397,144.96581,17.149689,2.8285,23.5,-90.438652,-23.547101,51.49,3.930357,10.174378,8.4289,14.599902,2.097818,0.0,50.10361,27.12825,0.0,0.0155,18.26921,0.0,12.7179,93.64938,72.18387,26.297,8.6775,30.570671,9.258,32.4425,23.534,7.5811,0.4218,34.7665
2022-04-10 18:00:00.0,81.664,149.39481,12.314054,4.728,0.0,19.45525,42.161478,0.0,15.6667,169.369,17.121486,2.8975,23.498,-117.972034,0.263469,51.525,3.938662,14.199804,8.4541,14.580262,2.101824,0.0,50.14445,27.1645,0.0,0.0,18.30535,0.0,12.7159,108.49412,86.58725,26.352,8.655,27.448122,9.26,32.4355,23.489,9.548,0.0312,34.743
2022-04-10 19:00:00.0,83.252,147.70019,12.327658,4.732,0.0,38.40925,50.505124,0.0,15.9958,165.47312,17.078974,2.9105,23.9355,-115.191121,-5.610697,51.511,3.936837,14.193029,9.5842,14.672547,2.061038,0.0,50.22491,27.2375,0.0,0.0,18.29756,0.0,12.7068,103.92664,74.191,26.321,8.824,28.350373,9.259,32.381,23.454,8.6807,0.0311,34.80875
2022-04-10 20:00:00.0,84.636,140.30337,2.757307,4.728,0.0,42.08663,50.430824,0.0,14.0062,158.48406,17.061866,2.8975,29.294,-115.264826,-3.505535,51.6085,0.177744,4.795243,8.6582,14.519911,0.837724,0.0,50.29053,27.26325,0.0,0.0,18.30788,0.0,5.9614,129.77732,82.16438,26.3155,8.3985,28.689522,9.261,32.378,23.463,10.4063,3.506,45.123
2022-04-10 21:00:00.0,89.44,136.48963,0.0,4.728,0.0,32.97881,1.346979,0.0,14.005,154.51194,17.019582,2.896,16.451,-120.622667,0.192999,51.643,0.0,2.032623,8.7016,13.899209,0.776706,0.0,50.2785,27.32,0.0,0.0,12.808,0.0,5.9463,127.33732,84.02381,26.294,8.309,30.900853,7.104,27.861,20.331,9.1515,3.4608,49.987
2022-04-10 22:00:00.0,81.512,132.02956,0.0,4.728,0.0,27.07069,0.0,0.0,14.0072,147.56232,16.994066,2.91,15.595,-81.119419,-35.299553,51.672,0.0,0.0,9.1413,13.563022,0.784649,0.0,50.34719,27.31625,0.0,0.0,12.35428,0.0,5.9494,113.81559,56.75875,25.4285,8.3095,27.254295,6.99,26.819,19.652,9.6226,1.3491,49.86075
2022-04-10 23:00:00.0,92.912,105.68044,0.0,4.728,0.33,27.05275,0.0,0.0,14.0031,119.38612,16.943191,2.878,15.584,-80.889776,-36.591975,51.6535,0.0,0.0,7.8246,13.59302,0.78258,0.0,50.38153,27.37825,0.0,0.0,12.33368,0.0,5.9493,107.27056,35.38544,15.9115,7.859,32.226955,6.989,26.7005,19.543,8.9942,0.0939,35.3755
2022-04-11 00:00:00.0,93.376,92.0885,0.0,4.732,57.4415,5.831,0.0,0.0,14.0017,101.86337,16.905623,2.9095,15.6105,-103.960535,-152.646333,51.645,0.0,0.0,7.3817,9.957644,0.480283,0.0,50.30587,27.301,0.0,0.0,12.37475,0.0,5.9507,154.23189,39.46887,15.9375,7.128,32.683609,6.99,24.3495,17.873,9.8313,0.0307,34.99625
2022-04-11 01:00:00.0,80.0,85.63412,0.0,4.732,75.11887,0.0,0.0,0.0,13.831,97.711,7.7064,2.906,15.5875,-112.244731,-142.818853,51.639,0.0,0.0,8.1587,14.105311,0.111089,0.0,50.37838,27.329,0.0,0.0,12.35241,0.0,5.9552,159.94689,62.98738,15.8845,6.052,26.731525,6.991,20.5565,15.214,6.6248,0.0306,2.62725
2022-04-11 02:00:00.0,80.144,87.09288,0.0,4.736,77.76175,0.0,0.0,0.0,0.0008,97.98826,0.0,2.9095,8.2165,-105.374758,-148.551891,51.52,0.0,0.0,7.7257,14.674794,0.119005,0.0,50.473,27.38075,0.0,0.0,2.28584,3.03641,5.9576,216.5132,43.523,15.8995,7.0035,27.073255,6.995,8.098,6.267,5.4847,0.0307,0.0
2022-04-11 03:00:00.0,79.64,81.81112,0.0,4.732,79.78275,0.0,0.0,0.0,0.0,92.50112,0.0,2.893,7.8125,-108.49246,-148.096779,51.5845,0.0,0.0,7.382,14.813773,0.510899,0.0,50.55106,27.453,0.0,0.0,0.0,56.62381,5.9554,220.43744,21.56362,15.895,7.4015,26.799588,6.993,0.0,0.0,4.7647,0.0306,0.0
2022-04-11 04:00:00.0,80.128,80.51819,0.0,4.732,79.52875,0.0,0.0,0.0,0.0,91.493,0.0,2.881,7.996,-97.73265,-150.471187,51.645,0.0,0.0,7.6583,14.733449,1.220505,0.0,50.64031,27.53775,0.0,0.0,0.0,58.73812,5.9603,212.93373,24.251,15.805,7.686,27.181428,2.249,0.0,0.0,6.0115,0.0305,0.0
2022-04-11 05:00:00.0,80.056,78.34962,0.0,4.732,76.99588,0.0,0.0,0.0,3.1229,87.80463,5.302629,2.9085,7.833,-104.124242,-149.228066,51.66,3.745961,2.129852,7.5,14.623606,1.709321,0.0,50.60313,27.38375,0.0,0.0,0.0,51.14432,5.9599,187.08098,49.64875,15.89,7.7635,26.83726,0.0,0.0,0.0,7.3518,0.0302,0.0
2022-04-11 06:00:00.0,79.772,75.75132,0.0,4.728,54.57812,0.0,0.0,0.0,12.6598,85.87187,14.327025,2.9135,10.923,-43.330304,-115.437356,51.6155,3.924516,8.006769,7.6686,14.905598,2.007106,0.0,50.54487,27.3725,0.0,0.025,0.0,37.045,7.2214,147.63728,59.73456,16.053,8.279,27.018234,6.789,10.268,8.008,8.3954,0.0294,0.0
2022-04-11 07:00:00.0,90.084,77.22837,0.0,4.728,70.94813,20.86975,8.529882,0.0,14.2252,86.68138,14.327742,2.8995,19.5925,-37.437535,-115.808111,51.648,3.918292,7.859854,7.0901,14.755109,2.063166,0.0,50.45625,27.288,0.0,0.144,0.0,53.29568,9.9941,133.71484,51.52963,16.2535,8.256,30.990128,7.016,29.4025,21.601,5.7436,0.0286,6.0545
2022-04-11 08:00:00.0,108.056,93.37925,0.0,4.728,77.36775,36.98438,25.547903,0.0,14.5596,108.15162,14.285874,2.899,19.591,-37.11894,-115.135858,51.584,3.917549,7.857564,6.396,14.787172,2.032484,0.0,50.418,27.187,0.0,0.239,0.0,58.32932,10.3088,142.1282,41.39019,16.271,9.233,38.622129,7.016,26.4345,19.321,4.1297,0.0277,35.99675
2022-04-11 09:00:00.0,117.28,106.74688,1.55779,4.728,79.72487,36.99637,25.57887,0.0,15.1334,118.90675,14.280086,2.925,22.458,-44.005898,-113.492968,51.4585,3.923934,7.885275,4.714,15.010855,2.033733,0.0,50.26032,27.21275,0.0,0.3075,8.807,44.51081,10.832,172.0729,56.38475,16.386,10.7195,42.584656,7.018,25.884,18.924,1.8638,0.0313,40.79275
2022-04-11 10:00:00.0,117.008,105.39125,16.065024,4.728,69.07375,36.97375,8.554042,0.0,21.6991,118.93175,12.07481,2.9055,23.5145,-41.483909,-115.351722,51.3555,3.916496,12.227831,5.3105,14.838085,2.085089,0.512,50.213,27.273,0.0,0.3475,14.824,40.08256,23.1626,161.23334,59.67575,16.39,11.9855,41.973325,7.015,25.833,18.862,1.1084,0.0318,49.60275
2022-04-11 11:00:00.0,116.04,106.1195,23.727807,4.732,87.23225,37.00975,0.0,0.0,21.9882,119.77375,0.000134,2.902,23.5,-44.397407,-111.821328,51.29,3.933248,12.24122,5.2786,14.692378,2.137867,46.08,45.87337,27.07875,0.0,0.371,18.2875,43.00588,23.1272,172.40903,59.669,16.394,11.963,41.639832,7.018,25.74,18.787,3.9052,0.2264,49.4845
2022-04-11 12:00:00.0,116.272,106.20062,13.848541,4.732,111.15325,32.51938,29.122235,0.0,12.8744,119.739,0.000136,2.9015,25.0955,-41.346692,-113.769556,51.197,3.94106,8.931983,4.4733,14.229991,2.129464,50.688,46.13275,26.9605,0.0,0.359,18.286,37.22456,11.9953,177.3531,63.04012,16.397,11.9655,40.427595,7.018,25.9105,18.984,1.9146,4.1225,49.4845
2022-04-11 13:00:00.0,119.164,106.25625,0.0,4.736,119.36588,27.06962,50.177253,0.0,0.0,119.8865,0.429889,2.919,23.532,-62.116562,-96.58183,51.2345,3.91776,4.318732,5.1686,13.287002,2.108213,51.2,46.306,26.963,0.0,0.325,18.075,70.82481,0.0,198.19656,51.99938,16.441,11.4235,42.491997,7.019,20.1395,14.602,2.071,4.1784,49.6435
2022-04-11 14:00:00.0,119.004,104.40575,0.0,4.736,119.29762,22.13375,50.255533,0.0,0.0,117.8025,16.789821,2.899,23.506,-72.952675,-83.808549,51.323,3.912729,4.303176,4.3341,13.837374,2.114857,50.944,47.01588,27.106,0.0,0.264,17.935,68.16506,0.0,164.88975,43.51262,16.384,11.8665,43.750693,7.019,24.0325,17.625,3.0756,1.3619,42.63125
2022-04-11 15:00:00.0,119.032,106.03163,0.0,4.736,109.8315,0.0,49.900216,0.0,6.5248,119.41487,17.397643,2.895,20.053,-74.771515,-83.367237,51.2955,3.913614,4.29488,2.7359,13.656767,2.116937,51.2,49.356,27.17875,0.0,0.179,12.8375,93.79344,0.0,187.19568,43.4705,16.388,11.4615,42.94323,7.019,22.8165,16.689,2.5477,0.0334,35.20125
